date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-04-27,RN,,state,857,48,False,3506853,24,24.43786,0.056
2020-04-27,RO,,state,393,10,False,1777225,11,22.11313,0.0254
2020-04-27,RR,,state,425,4,False,605761,14,70.15968,0.0094
2020-04-27,RS,,state,1256,45,False,11377239,43,11.03959,0.0358
2020-04-27,SC,,state,1476,44,False,7164788,42,20.60075,0.0298
2020-04-27,SE,,state,211,11,False,2298696,28,9.17912,0.0521
2020-04-27,SP,,state,21696,1825,False,45919049,35,47.24837,0.0841
2020-04-27,TO,,state,79,2,False,1572866,17,5.02268,0.0253
2020-04-26,AC,,state,279,11,False,881935,12,31.63498,0.0394
2020-04-26,AL,,state,560,32,False,3337357,27,16.77975,0.0571
2020-04-26,AM,,state,3833,304,False,4144597,13,92.48185,0.0793
2020-04-26,AP,,state,821,23,False,845731,16,97.07578,0.028
2020-04-26,BA,,state,2248,74,False,14873064,29,15.11457,0.0329
2020-04-26,CE,,state,6260,376,False,9132078,23,68.54957,0.0601
2020-04-26,DF,,state,1125,27,False,3015268,53,37.31012,0.024
2020-04-26,ES,,state,1819,57,False,4018650,32,45.26396,0.0313
2020-04-26,GO,,state,573,25,False,7018354,52,8.16431,0.0436
2020-04-26,MA,,state,2410,125,False,7075181,21,34.06273,0.0519
2020-04-26,MG,,state,1548,61,False,21168791,31,7.31265,0.0394
2020-04-26,MS,,state,234,7,False,2778986,50,8.42034,0.0299
2020-04-26,MT,,state,249,9,False,3484466,51,7.146,0.0361
2020-04-26,PA,,state,2070,114,False,8602865,15,24.06175,0.0551
2020-04-26,PB,,state,543,50,False,4018127,25,13.51376,0.0921
2020-04-26,PE,,state,4898,415,False,9557071,26,51.25001,0.0847
2020-04-26,PI,,state,364,20,False,3273227,22,11.12052,0.0549
2020-04-26,PR,,state,1171,75,False,11433957,41,10.24142,0.064
2020-04-26,RJ,,state,7111,645,False,17264943,33,41.18751,0.0907
2020-04-26,RN,,state,832,45,False,3506853,24,23.72498,0.0541
2020-04-26,RO,,state,364,10,False,1777225,11,20.48137,0.0275
2020-04-26,RR,,state,407,4,False,605761,14,67.18821,0.0098
2020-04-26,RS,,state,1208,38,False,11377239,43,10.61769,0.0315
2020-04-26,SC,,state,1337,43,False,7164788,42,18.66071,0.0322
2020-04-26,SE,,state,175,9,False,2298696,28,7.61301,0.0514
2020-04-26,SP,,state,20715,1700,False,45919049,35,45.112,0.0821
2020-04-26,TO,,state,67,2,False,1572866,17,4.25974,0.0299
2020-04-25,AC,,state,258,11,False,881935,12,29.25386,0.0426
2020-04-25,AL,,state,501,29,False,3337357,27,15.01188,0.0579
2020-04-25,AM,,state,3635,287,False,4144597,13,87.70455,0.079
2020-04-25,AP,,state,689,20,False,845731,16,81.46798,0.029
2020-04-25,BA,,state,2116,72,False,14873064,29,14.22706,0.034
2020-04-25,CE,,state,5667,326,False,9132078,23,62.05597,0.0575
2020-04-25,DF,,state,1020,27,False,3015268,53,33.82784,0.0265
2020-04-25,ES,,state,1711,52,False,4018650,32,42.57649,0.0304
2020-04-25,GO,,state,506,25,False,7018354,52,7.20967,0.0494
2020-04-25,MA,,state,2223,112,False,7075181,21,31.41969,0.0504
2020-04-25,MG,,state,1481,58,False,21168791,31,6.99615,0.0392
2020-04-25,MS,,state,217,7,False,2778986,50,7.8086,0.0323
2020-04-25,MT,,state,246,9,False,3484466,51,7.05991,0.0366
2020-04-25,PA,,state,1745,95,False,8602865,15,20.28394,0.0544
2020-04-25,PB,,state,499,49,False,4018127,25,12.41872,0.0982
2020-04-25,PE,,state,4507,381,False,9557071,26,47.1588,0.0845
2020-04-25,PI,,state,331,18,False,3273227,22,10.11234,0.0544
2020-04-25,PR,,state,1155,71,False,11433957,41,10.10149,0.0615
2020-04-25,RJ,,state,6828,615,False,17264943,33,39.54835,0.0901
2020-04-25,RN,,state,825,44,False,3506853,24,23.52537,0.0533
2020-04-25,RO,,state,328,7,False,1777225,11,18.45574,0.0213
2020-04-25,RR,,state,401,4,False,605761,14,66.19772,0.01
2020-04-25,RS,,state,1166,35,False,11377239,43,10.24853,0.03
2020-04-25,SC,,state,1235,42,False,7164788,42,17.23708,0.034
2020-04-25,SE,,state,154,9,False,2298696,28,6.69945,0.0584
2020-04-25,SP,,state,20004,1667,False,45919049,35,43.56362,0.0833
2020-04-25,TO,,state,58,2,False,1572866,17,3.68754,0.0345
2020-04-24,AC,,state,234,11,False,881935,12,26.53257,0.047
2020-04-24,AL,,state,413,27,False,3337357,27,12.37506,0.0654
2020-04-24,AM,,state,3194,255,False,4144597,13,77.06419,0.0798
2020-04-24,AP,,state,648,18,False,845731,16,76.62011,0.0278
2020-04-24,BA,,state,1979,67,False,14873064,29,13.30593,0.0339
2020-04-24,CE,,state,5121,293,False,9132078,23,56.07705,0.0572
2020-04-24,DF,,state,1012,26,False,3015268,53,33.56252,0.0257
2020-04-24,ES,,state,1665,47,False,4018650,32,41.43182,0.0282
2020-04-24,GO,,state,486,24,False,7018354,52,6.9247,0.0494
2020-04-24,MA,,state,2105,100,False,7075181,21,29.75189,0.0475
2020-04-24,MG,,state,1419,54,False,21168791,31,6.70326,0.0381
2020-04-24,MS,,state,213,7,False,2778986,50,7.66467,0.0329
2020-04-24,MT,,state,241,8,False,3484466,51,6.91641,0.0332
2020-04-24,PA,,state,1579,86,False,8602865,15,18.35435,0.0545
2020-04-24,PB,,state,447,46,False,4018127,25,11.12459,0.1029
2020-04-24,PE,,state,3999,352,False,9557071,26,41.84336,0.088
2020-04-24,PI,,state,297,17,False,3273227,22,9.07361,0.0572
2020-04-24,PR,,state,1133,67,False,11433957,41,9.90908,0.0591
2020-04-24,RJ,,state,6282,570,False,17264943,33,36.38587,0.0907
2020-04-24,RN,,state,781,40,False,3506853,24,22.27068,0.0512
2020-04-24,RO,,state,290,6,False,1777225,11,16.31757,0.0207
2020-04-24,RR,,state,345,3,False,605761,14,56.95315,0.0087
2020-04-24,RS,,state,1096,34,False,11377239,43,9.63327,0.031
2020-04-24,SC,,state,1209,42,False,7164788,42,16.87419,0.0347
2020-04-24,SE,,state,145,8,False,2298696,28,6.30792,0.0552
2020-04-24,SP,,state,17826,1512,False,45919049,35,38.82049,0.0848
2020-04-24,TO,,state,50,2,False,1572866,17,3.17891,0.04
2020-04-23,AC,,state,227,10,False,881935,12,25.73886,0.0441
2020-04-23,AL,,state,324,22,False,3337357,27,9.70828,0.0679
2020-04-23,AM,,state,2888,234,False,4144597,13,69.68108,0.081
2020-04-23,AP,,state,555,16,False,845731,16,65.6237,0.0288
2020-04-23,BA,,state,1845,62,False,14873064,29,12.40498,0.0336
2020-04-23,CE,,state,4702,271,False,9132078,23,51.48883,0.0576
2020-04-23,DF,,state,968,26,False,3015268,53,32.10328,0.0269
2020-04-23,ES,,state,1453,43,False,4018650,32,36.15642,0.0296
2020-04-23,GO,,state,453,23,False,7018354,52,6.4545,0.0508
2020-04-23,MA,,state,1951,88,False,7075181,21,27.57527,0.0451
2020-04-23,MG,,state,1308,51,False,21168791,31,6.17891,0.039
2020-04-23,MS,,state,186,7,False,2778986,50,6.69309,0.0376
2020-04-23,MT,,state,220,7,False,3484466,51,6.31374,0.0318
2020-04-23,PA,,state,1267,53,False,8602865,15,14.72765,0.0418
2020-04-23,PB,,state,386,44,False,4018127,25,9.60647,0.114
2020-04-23,PE,,state,3604,312,False,9557071,26,37.7103,0.0866
2020-04-23,PI,,state,256,16,False,3273227,22,7.82103,0.0625
2020-04-23,PR,,state,1096,62,False,11433957,41,9.58548,0.0566
2020-04-23,RJ,,state,6172,530,False,17264943,33,35.74874,0.0859
2020-04-23,RN,,state,754,38,False,3506853,24,21.50076,0.0504
2020-04-23,RO,,state,250,5,False,1777225,11,14.06687,0.02
2020-04-23,RR,,state,304,3,False,605761,14,50.18481,0.0099
2020-04-23,RS,,state,1039,29,False,11377239,43,9.13227,0.0279
2020-04-23,SC,,state,1170,42,False,7164788,42,16.32986,0.0359
2020-04-23,SE,,state,135,8,False,2298696,28,5.87289,0.0593
2020-04-23,SP,,state,16740,1345,False,45919049,35,36.45546,0.0803
2020-04-23,TO,,state,43,2,False,1572866,17,2.73386,0.0465
2020-04-22,AC,,state,214,8,False,881935,12,24.26483,0.0374
2020-04-22,AL,,state,243,20,False,3337357,27,7.28121,0.0823
2020-04-22,AM,,state,2479,206,False,4144597,13,59.81281,0.0831
2020-04-22,AP,,state,492,14,False,845731,16,58.17453,0.0285
2020-04-22,BA,,state,1645,53,False,14873064,29,11.06026,0.0322
2020-04-22,CE,,state,4116,239,False,9132078,23,45.07189,0.0581
2020-04-22,DF,,state,959,25,False,3015268,53,31.8048,0.0261
2020-04-22,ES,,state,1351,37,False,4018650,32,33.61825,0.0274
2020-04-22,GO,,state,438,21,False,7018354,52,6.24078,0.0479
2020-04-22,MA,,state,1757,76,False,7075181,21,24.83329,0.0433
2020-04-22,MG,,state,1283,47,False,21168791,31,6.06081,0.0366
2020-04-22,MS,,state,175,6,False,2778986,50,6.29726,0.0343
2020-04-22,MT,,state,205,6,False,3484466,51,5.88325,0.0293
2020-04-22,PA,,state,1195,43,False,8602865,15,13.89072,0.036
2020-04-22,PB,,state,345,40,False,4018127,25,8.58609,0.1159
2020-04-22,PE,,state,3298,282,False,9557071,26,34.50848,0.0855
2020-04-22,PI,,state,217,15,False,3273227,22,6.62954,0.0691
2020-04-22,PR,,state,1077,60,False,11433957,41,9.41931,0.0557
2020-04-22,RJ,,state,5552,490,False,17264943,33,32.15765,0.0883
2020-04-22,RN,,state,708,34,False,3506853,24,20.18904,0.048
2020-04-22,RR,,state,297,3,False,605761,14,49.02924,0.0101
2020-04-22,RS,,state,970,28,False,11377239,43,8.52579,0.0289
2020-04-22,SC,,state,1115,39,False,7164788,42,15.56222,0.035
2020-04-22,SE,,state,118,7,False,2298696,28,5.13335,0.0593
2020-04-22,SP,,state,15914,1134,False,45919049,35,34.65664,0.0713
2020-04-22,TO,,state,37,2,False,1572866,17,2.35239,0.0541
2020-04-21,AC,,state,195,8,False,881935,12,22.11047,0.041
2020-04-21,AL,,state,210,19,False,3337357,27,6.2924,0.0905
2020-04-21,AM,,state,2270,193,False,4144597,13,54.7701,0.085
2020-04-21,AP,,state,466,13,False,845731,16,55.10026,0.0279
2020-04-21,BA,,state,1504,48,False,14873064,29,10.11224,0.0319
2020-04-21,CE,,state,3682,221,False,9132078,23,40.31941,0.06
2020-04-21,DF,,state,913,24,False,3015268,53,30.27923,0.0263
2020-04-21,ES,,state,1313,34,False,4018650,32,32.67266,0.0259
2020-04-21,GO,,state,421,19,False,7018354,52,5.99856,0.0451
2020-04-21,MA,,state,1604,66,False,7075181,21,22.6708,0.0411
2020-04-21,MG,,state,1230,44,False,21168791,31,5.81044,0.0358
2020-04-21,MS,,state,173,6,False,2778986,50,6.22529,0.0347
2020-04-21,MT,,state,181,6,False,3484466,51,5.19448,0.0331
2020-04-21,PA,,state,1026,38,False,8602865,15,11.92626,0.037
2020-04-21,PB,,state,301,39,False,4018127,25,7.49105,0.1296
2020-04-21,PE,,state,2908,260,False,9557071,26,30.42773,0.0894
2020-04-21,PI,,state,206,15,False,3273227,22,6.29348,0.0728
2020-04-21,PR,,state,1039,55,False,11433957,41,9.08697,0.0529
2020-04-21,RJ,,state,5306,461,False,17264943,33,30.7328,0.0869
2020-04-21,RN,,state,646,29,False,3506853,24,18.42107,0.0449
2020-04-21,RO,,state,223,5,False,1777225,11,12.54765,0.0224
2020-04-21,RR,,state,280,3,False,605761,14,46.22285,0.0107
2020-04-21,RS,,state,918,27,False,11377239,43,8.06874,0.0294
2020-04-21,SC,,state,1091,37,False,7164788,42,15.22725,0.0339
2020-04-21,SE,,state,117,7,False,2298696,28,5.08984,0.0598
2020-04-21,SP,,state,15385,1093,False,45919049,35,33.50461,0.071
2020-04-21,TO,,state,36,2,False,1572866,17,2.28882,0.0556
2020-04-20,AC,,state,176,8,False,881935,12,19.95612,0.0455
2020-04-20,AL,,state,171,18,False,3337357,27,5.12382,0.1053
2020-04-20,AM,,state,2160,185,False,4144597,13,52.11604,0.0856
2020-04-20,AP,,state,435,13,False,845731,16,51.43479,0.0299
2020-04-20,BA,,state,1377,47,False,14873064,29,9.25835,0.0341
2020-04-20,CE,,state,3485,206,False,9132078,23,38.16218,0.0591
2020-04-20,DF,,state,875,24,False,3015268,53,29.01898,0.0274
2020-04-20,ES,,state,1212,34,False,4018650,32,30.15938,0.0281
2020-04-20,GO,,state,403,19,False,7018354,52,5.74209,0.0471
2020-04-20,MA,,state,1396,60,False,7075181,21,19.73094,0.043
2020-04-20,MG,,state,1189,41,False,21168791,31,5.61676,0.0345
2020-04-20,MS,,state,171,5,False,2778986,50,6.15332,0.0292
2020-04-20,MT,,state,181,6,False,3484466,51,5.19448,0.0331
2020-04-20,PA,,state,902,35,False,8602865,15,10.48488,0.0388
2020-04-20,PB,,state,263,33,False,4018127,25,6.54534,0.1255
2020-04-20,PE,,state,2690,234,False,9557071,26,28.1467,0.087
2020-04-20,PI,,state,186,14,False,3273227,22,5.68247,0.0753
2020-04-20,PR,,state,1022,53,False,11433957,41,8.93829,0.0519
2020-04-20,RJ,,state,4899,422,False,17264943,33,28.37542,0.0861
2020-04-20,RN,,state,608,28,False,3506853,24,17.33748,0.0461
2020-04-20,RO,,state,199,4,False,1777225,11,11.19723,0.0201
2020-04-20,RR,,state,247,3,False,605761,14,40.77516,0.0121
2020-04-20,RS,,state,904,27,False,11377239,43,7.94569,0.0299
2020-04-20,SC,,state,1063,35,False,7164788,42,14.83645,0.0329
2020-04-20,SE,,state,92,5,False,2298696,28,4.00227,0.0543
2020-04-20,SP,,state,14580,1037,False,45919049,35,31.75153,0.0711
2020-04-20,TO,,state,35,2,False,1572866,17,2.22524,0.0571
2020-04-19,AC,,state,163,6,False,881935,12,18.48209,0.0368
2020-04-19,AL,,state,159,15,False,3337357,27,4.76425,0.0943
2020-04-19,AM,,state,2044,182,False,4144597,13,49.31722,0.089
2020-04-19,AP,,state,416,11,False,845731,16,49.18822,0.0264
2020-04-19,BA,,state,1249,45,False,14873064,29,8.39773,0.036
2020-04-19,CE,,state,3306,189,False,9132078,23,36.20206,0.0572
2020-04-19,DF,,state,860,24,False,3015268,53,28.52151,0.0279
2020-04-19,ES,,state,1195,34,False,4018650,32,29.73635,0.0285
2020-04-19,GO,,state,393,18,False,7018354,52,5.5996,0.0458
2020-04-19,MA,,state,1320,54,False,7075181,21,18.65677,0.0409
2020-04-19,MG,,state,1154,39,False,21168791,31,5.45142,0.0338
2020-04-19,MS,,state,168,5,False,2778986,50,6.04537,0.0298
2020-04-19,MT,,state,174,5,False,3484466,51,4.99359,0.0287
2020-04-19,PA,,state,685,34,False,8602865,15,7.96246,0.0496
2020-04-19,PB,,state,245,32,False,4018127,25,6.09737,0.1306
2020-04-19,PE,,state,2459,216,False,9557071,26,25.72964,0.0878
2020-04-19,PI,,state,158,12,False,3273227,22,4.82704,0.0759
2020-04-19,PR,,state,1002,52,False,11433957,41,8.76337,0.0519
2020-04-19,RJ,,state,4675,402,False,17264943,33,27.07799,0.086
2020-04-19,RN,,state,595,27,False,3506853,24,16.96678,0.0454
2020-04-19,RO,,state,160,4,False,1777225,11,9.0028,0.025
2020-04-19,RR,,state,244,3,False,605761,14,40.27991,0.0123
2020-04-19,RS,,state,869,26,False,11377239,43,7.63806,0.0299
2020-04-19,SC,,state,1025,35,False,7164788,42,14.30608,0.0341
2020-04-19,SE,,state,86,5,False,2298696,28,3.74125,0.0581
2020-04-19,SP,,state,14267,1015,False,45919049,35,31.06989,0.0711
2020-04-19,TO,,state,34,1,False,1572866,17,2.16166,0.0294
2020-04-18,AC,,state,142,6,False,881935,12,16.10096,0.0423
2020-04-18,AL,,state,132,10,False,3337357,27,3.95523,0.0758
2020-04-18,AM,,state,1897,161,False,4144597,13,45.77043,0.0849
2020-04-18,AP,,state,400,10,False,845731,16,47.29636,0.025
2020-04-18,BA,,state,1200,40,False,14873064,29,8.06828,0.0333
2020-04-18,CE,,state,3062,180,False,9132078,23,33.53016,0.0588
2020-04-18,DF,,state,796,24,False,3015268,53,26.39898,0.0302
2020-04-18,ES,,state,1099,30,False,4018650,32,27.34749,0.0273
2020-04-18,GO,,state,378,18,False,7018354,52,5.38588,0.0476
2020-04-18,MA,,state,1205,48,False,7075181,21,17.03137,0.0398
2020-04-18,MG,,state,1077,39,False,21168791,31,5.08768,0.0362
2020-04-18,MS,,state,161,5,False,2778986,50,5.79348,0.0311
2020-04-18,MT,,state,171,5,False,3484466,51,4.9075,0.0292
2020-04-18,PA,,state,641,33,False,8602865,15,7.45101,0.0515
2020-04-18,PB,,state,236,29,False,4018127,25,5.87338,0.1229
2020-04-18,PE,,state,2193,205,False,9557071,26,22.94636,0.0935
2020-04-18,PI,,state,144,10,False,3273227,22,4.39933,0.0694
2020-04-18,PR,,state,960,49,False,11433957,41,8.39604,0.051
2020-04-18,RJ,,state,4543,387,False,17264943,33,26.31344,0.0852
2020-04-18,RN,,state,561,26,False,3506853,24,15.99725,0.0463
2020-04-18,RO,,state,128,4,False,1777225,11,7.20224,0.0312
2020-04-18,RR,,state,222,3,False,605761,14,36.64812,0.0135
2020-04-18,RS,,state,854,24,False,11377239,43,7.50621,0.0281
2020-04-18,SC,,state,975,32,False,7164788,42,13.60822,0.0328
2020-04-18,SE,,state,71,5,False,2298696,28,3.08871,0.0704
2020-04-18,SP,,state,13894,991,False,45919049,35,30.2576,0.0713
2020-04-18,TO,,state,33,1,False,1572866,17,2.09808,0.0303
2020-04-17,AC,,state,135,5,False,881935,12,15.30725,0.037
2020-04-17,AL,,state,110,7,False,3337357,27,3.29602,0.0636
2020-04-17,AM,,state,1809,145,False,4144597,13,43.64719,0.0802
2020-04-17,AP,,state,375,10,False,845731,16,44.34034,0.0267
2020-04-17,BA,,state,1064,36,False,14873064,29,7.15387,0.0338
2020-04-17,CE,,state,2747,155,False,9132078,23,30.08078,0.0564
2020-04-17,DF,,state,756,24,False,3015268,53,25.0724,0.0317
2020-04-17,ES,,state,952,28,False,4018650,32,23.68955,0.0294
2020-04-17,GO,,state,335,16,False,7018354,52,4.7732,0.0478
2020-04-17,MA,,state,1040,44,False,7075181,21,14.69927,0.0423
2020-04-17,MG,,state,1021,35,False,21168791,31,4.82314,0.0343
2020-04-17,MS,,state,143,5,False,2778986,50,5.14576,0.035
2020-04-17,MT,,state,162,5,False,3484466,51,4.64921,0.0309
2020-04-17,PA,,state,627,32,False,8602865,15,7.28827,0.051
2020-04-17,PB,,state,205,28,False,4018127,25,5.10188,0.1366
2020-04-17,PE,,state,2006,186,False,9557071,26,20.98969,0.0927
2020-04-17,PI,,state,123,9,False,3273227,22,3.75776,0.0732
2020-04-17,PR,,state,887,44,False,11433957,41,7.75759,0.0496
2020-04-17,RJ,,state,4349,341,False,17264943,33,25.18977,0.0784
2020-04-17,RN,,state,516,24,False,3506853,24,14.71405,0.0465
2020-04-17,RO,,state,110,3,False,1777225,11,6.18942,0.0273
2020-04-17,RR,,state,201,3,False,605761,14,33.1814,0.0149
2020-04-17,RS,,state,831,24,False,11377239,43,7.30406,0.0289
2020-04-17,SC,,state,962,31,False,7164788,42,13.42678,0.0322
2020-04-17,SE,,state,58,4,False,2298696,28,2.52317,0.069
2020-04-17,SP,,state,12841,928,False,45919049,35,27.96443,0.0723
2020-04-17,TO,,state,32,1,False,1572866,17,2.0345,0.0312
2020-04-16,AC,,state,115,5,False,881935,12,13.03951,0.0435
2020-04-16,AL,,state,89,5,False,3337357,27,2.66678,0.0562
2020-04-16,AM,,state,1719,124,False,4144597,13,41.47569,0.0721
2020-04-16,AP,,state,362,10,False,845731,16,42.80321,0.0276
2020-04-16,BA,,state,967,34,False,14873064,29,6.50169,0.0352
2020-04-16,CE,,state,2412,135,False,9132078,23,26.41239,0.056
2020-04-16,DF,,state,727,20,False,3015268,53,24.11063,0.0275
2020-04-16,ES,,state,935,28,False,4018650,32,23.26652,0.0299
2020-04-16,GO,,state,318,16,False,7018354,52,4.53098,0.0503
2020-04-16,MA,,state,797,40,False,7075181,21,11.26473,0.0502
2020-04-16,MG,,state,958,33,False,21168791,31,4.52553,0.0344
2020-04-16,MS,,state,131,5,False,2778986,50,4.71395,0.0382
2020-04-16,MT,,state,156,5,False,3484466,51,4.47701,0.0321
2020-04-16,PA,,state,557,26,False,8602865,15,6.47459,0.0467
2020-04-16,PB,,state,195,26,False,4018127,25,4.85301,0.1333
2020-04-16,PE,,state,1683,160,False,9557071,26,17.61,0.0951
2020-04-16,PI,,state,102,8,False,3273227,22,3.11619,0.0784
2020-04-16,PR,,state,845,43,False,11433957,41,7.39027,0.0509
2020-04-16,RJ,,state,3944,301,False,17264943,33,22.84398,0.0763
2020-04-16,RN,,state,463,23,False,3506853,24,13.20272,0.0497
2020-04-16,RO,,state,92,3,False,1777225,11,5.17661,0.0326
2020-04-16,RR,,state,164,3,False,605761,14,27.07338,0.0183
2020-04-16,RS,,state,792,21,False,11377239,43,6.96127,0.0265
2020-04-16,SC,,state,926,30,False,7164788,42,12.92432,0.0324
2020-04-16,SE,,state,53,4,False,2298696,28,2.30566,0.0755
2020-04-16,SP,,state,11568,853,False,45919049,35,25.19216,0.0737
2020-04-16,TO,,state,31,1,False,1572866,17,1.97092,0.0323
2020-04-15,AC,,state,101,4,False,881935,12,11.45209,0.0396
2020-04-15,AL,,state,83,5,False,3337357,27,2.487,0.0602
2020-04-15,AM,,state,1554,106,False,4144597,13,37.4946,0.0682
2020-04-15,AP,,state,342,7,False,845731,16,40.43839,0.0205
2020-04-15,BA,,state,884,28,False,14873064,29,5.94363,0.0317
2020-04-15,CE,,state,2291,124,False,9132078,23,25.08739,0.0541
2020-04-15,DF,,state,688,17,False,3015268,53,22.81721,0.0247
2020-04-15,ES,,state,734,21,False,4018650,32,18.26484,0.0286
2020-04-15,GO,,state,304,15,False,7018354,52,4.3315,0.0493
2020-04-15,MA,,state,695,37,False,7075181,21,9.82307,0.0532
2020-04-15,MG,,state,903,30,False,21168791,31,4.26571,0.0332
2020-04-15,MS,,state,121,4,False,2778986,50,4.35411,0.0331
2020-04-15,MT,,state,151,4,False,3484466,51,4.33352,0.0265
2020-04-15,PA,,state,487,21,False,8602865,15,5.6609,0.0431
2020-04-15,PB,,state,165,24,False,4018127,25,4.10639,0.1455
2020-04-15,PE,,state,1484,143,False,9557071,26,15.52777,0.0964
2020-04-15,PI,,state,91,8,False,3273227,22,2.78013,0.0879
2020-04-15,PR,,state,816,41,False,11433957,41,7.13664,0.0502
2020-04-15,RJ,,state,3743,265,False,17264943,33,21.67977,0.0708
2020-04-15,RN,,state,400,20,False,3506853,24,11.40624,0.05
2020-04-15,RO,,state,73,2,False,1777225,11,4.10753,0.0274
2020-04-15,RR,,state,142,3,False,605761,14,23.44159,0.0211
2020-04-15,RS,,state,762,19,False,11377239,43,6.69758,0.0249
2020-04-15,SC,,state,884,29,False,7164788,42,12.33812,0.0328
2020-04-15,SE,,state,48,4,False,2298696,28,2.08814,0.0833
2020-04-15,SP,,state,11043,778,False,45919049,35,24.04884,0.0705
2020-04-15,TO,,state,29,1,False,1572866,17,1.84377,0.0345
2020-04-14,AC,,state,99,3,False,881935,12,11.22532,0.0303
2020-04-14,AL,,state,72,4,False,3337357,27,2.1574,0.0556
2020-04-14,AM,,state,1484,90,False,4144597,13,35.80565,0.0606
2020-04-14,AP,,state,308,7,False,845731,16,36.4182,0.0227
2020-04-14,BA,,state,776,26,False,14873064,29,5.21749,0.0335
2020-04-14,CE,,state,2070,111,False,9132078,23,22.66735,0.0536
2020-04-14,DF,,state,651,17,False,3015268,53,21.59012,0.0261
2020-04-14,ES,,state,557,18,False,4018650,32,13.86038,0.0323
2020-04-14,GO,,state,284,15,False,7018354,52,4.04653,0.0528
2020-04-14,MA,,state,630,34,False,7075181,21,8.90437,0.054
2020-04-14,MG,,state,884,27,False,21168791,31,4.17596,0.0305
2020-04-14,MS,,state,115,4,False,2778986,50,4.1382,0.0348
2020-04-14,MT,,state,138,4,False,3484466,51,3.96043,0.029
2020-04-14,PA,,state,384,21,False,8602865,15,4.46363,0.0547
2020-04-14,PB,,state,152,21,False,4018127,25,3.78286,0.1382
2020-04-14,PE,,state,1284,115,False,9557071,26,13.43508,0.0896
2020-04-14,PI,,state,75,8,False,3273227,22,2.29132,0.1067
2020-04-14,PR,,state,803,39,False,11433957,41,7.02294,0.0486
2020-04-14,RJ,,state,3410,224,False,17264943,33,19.75101,0.0657
2020-04-14,RN,,state,399,19,False,3506853,24,11.37772,0.0476
2020-04-14,RO,,state,69,2,False,1777225,11,3.88246,0.029
2020-04-14,RR,,state,114,3,False,605761,14,18.8193,0.0263
2020-04-14,RS,,state,720,18,False,11377239,43,6.32842,0.025
2020-04-14,SC,,state,853,28,False,7164788,42,11.90545,0.0328
2020-04-14,SE,,state,46,4,False,2298696,28,2.00113,0.087
2020-04-14,SP,,state,9371,695,False,45919049,35,20.40765,0.0742
2020-04-14,TO,,state,27,0,False,1572866,17,1.71661,0.0
2020-04-13,AC,,state,90,3,False,881935,12,10.20483,0.0333
2020-04-13,AL,,state,58,4,False,3337357,27,1.7379,0.069
2020-04-13,AM,,state,1275,71,False,4144597,13,30.76294,0.0557
2020-04-13,AP,,state,244,6,False,845731,16,28.85078,0.0246
2020-04-13,BA,,state,723,22,False,14873064,29,4.86114,0.0304
2020-04-13,CE,,state,1935,101,False,9132078,23,21.18904,0.0522
2020-04-13,DF,,state,641,15,False,3015268,53,21.25848,0.0234
2020-04-13,ES,,state,463,17,False,4018650,32,11.52128,0.0367
2020-04-13,GO,,state,233,15,False,7018354,52,3.31987,0.0644
2020-04-13,MA,,state,478,32,False,7075181,21,6.75601,0.0669
2020-04-13,MG,,state,815,23,False,21168791,31,3.85001,0.0282
2020-04-13,MS,,state,113,4,False,2778986,50,4.06623,0.0354
2020-04-13,MT,,state,134,4,False,3484466,51,3.84564,0.0299
2020-04-13,PA,,state,310,14,False,8602865,15,3.60345,0.0452
2020-04-13,PB,,state,136,16,False,4018127,25,3.38466,0.1176
2020-04-13,PE,,state,1154,102,False,9557071,26,12.07483,0.0884
2020-04-13,PI,,state,58,8,False,3273227,22,1.77195,0.1379
2020-04-13,PR,,state,768,33,False,11433957,41,6.71683,0.043
2020-04-13,RJ,,state,3221,182,False,17264943,33,18.6563,0.0565
2020-04-13,RN,,state,376,18,False,3506853,24,10.72186,0.0479
2020-04-13,RR,,state,113,3,False,605761,14,18.65422,0.0265
2020-04-13,RS,,state,685,17,False,11377239,43,6.02079,0.0248
2020-04-13,SC,,state,826,26,False,7164788,42,11.5286,0.0315
2020-04-13,SE,,state,45,4,False,2298696,28,1.95763,0.0889
2020-04-13,SP,,state,8895,608,False,45919049,35,19.37105,0.0684
2020-04-13,TO,,state,26,0,False,1572866,17,1.65303,0.0
2020-04-12,AC,,state,77,2,False,881935,12,8.7308,0.026
2020-04-12,AL,,state,48,3,False,3337357,27,1.43826,0.0625
2020-04-12,AM,,state,1206,62,False,4144597,13,29.09812,0.0514
2020-04-12,AP,,state,237,5,False,845731,16,28.02309,0.0211
2020-04-12,BA,,state,674,21,False,14873064,29,4.53168,0.0312
2020-04-12,CE,,state,1747,76,False,9132078,23,19.13037,0.0435
2020-04-12,DF,,state,618,14,False,3015268,53,20.49569,0.0227
2020-04-12,ES,,state,430,14,False,4018650,32,10.70011,0.0326
2020-04-12,GO,,state,229,14,False,7018354,52,3.26287,0.0611
2020-04-12,MA,,state,445,27,False,7075181,21,6.28959,0.0607
2020-04-12,MG,,state,806,20,False,21168791,31,3.80749,0.0248
2020-04-12,MS,,state,101,2,False,2778986,50,3.63442,0.0198
